newspaper,engine,date,count
tagesspiegel.de,google,2013-10-01,295
tagesspiegel.de,google,2013-11-01,286
tagesspiegel.de,google,2013-12-01,299
tagesspiegel.de,google,2014-01-01,296
tagesspiegel.de,google,2014-02-01,300
tagesspiegel.de,google,2014-03-01,300
tagesspiegel.de,google,2014-04-01,293
tagesspiegel.de,google,2014-05-01,300
tagesspiegel.de,google,2014-06-01,297
tagesspiegel.de,google,2014-07-01,300
tagesspiegel.de,google,2014-08-01,300
tagesspiegel.de,google,2014-09-01,297
tagesspiegel.de,google,2014-10-01,300
tagesspiegel.de,google,2014-11-01,298
tagesspiegel.de,google,2014-12-01,294
tagesspiegel.de,google,2015-01-01,295
tagesspiegel.de,google,2015-02-01,300
tagesspiegel.de,google,2015-03-01,299
tagesspiegel.de,google,2015-04-01,297
tagesspiegel.de,google,2015-05-01,299
tagesspiegel.de,google,2015-06-01,300
tagesspiegel.de,google,2015-07-01,299
tagesspiegel.de,google,2015-08-01,299
tagesspiegel.de,google,2015-09-01,292
tagesspiegel.de,google,2015-10-01,299
tagesspiegel.de,google,2015-11-01,297
tagesspiegel.de,google,2015-12-01,300
tagesspiegel.de,google,2016-01-01,296
tagesspiegel.de,google,2016-02-01,296
tagesspiegel.de,google,2016-03-01,299
tagesspiegel.de,google,2016-04-01,299
tagesspiegel.de,google,2016-05-01,300
tagesspiegel.de,google,2016-06-01,294
tagesspiegel.de,google,2016-07-01,295
tagesspiegel.de,google,2016-08-01,298
tagesspiegel.de,google,2016-09-01,300
tagesspiegel.de,google,2016-10-01,300
tagesspiegel.de,google,2016-11-01,299
tagesspiegel.de,google,2016-12-01,294
tagesspiegel.de,google,2017-01-01,297
tagesspiegel.de,google,2017-02-01,300
tagesspiegel.de,google,2017-03-01,298
tagesspiegel.de,google,2017-04-01,298
tagesspiegel.de,google,2017-05-01,300
tagesspiegel.de,google,2017-06-01,299
tagesspiegel.de,google,2017-07-01,298
tagesspiegel.de,google,2017-08-01,299
tagesspiegel.de,google,2017-09-01,296
tagesspiegel.de,google,2017-10-01,297
tagesspiegel.de,google,2017-11-01,299
tagesspiegel.de,google,2017-12-01,296
tagesspiegel.de,google,2018-01-01,301
tagesspiegel.de,google,2018-02-01,300
tagesspiegel.de,google,2018-03-01,300
tagesspiegel.de,google,2018-04-01,299
tagesspiegel.de,google,2018-05-01,298
tagesspiegel.de,google,2018-06-01,298
tagesspiegel.de,google,2018-07-01,299
tagesspiegel.de,google,2018-08-01,295
tagesspiegel.de,google,2018-09-01,294
tagesspiegel.de,google,2018-10-01,300
tagesspiegel.de,google,2018-11-01,296
tagesspiegel.de,google,2018-12-01,300
tagesspiegel.de,google,2019-01-01,300
tagesspiegel.de,google,2019-02-01,299
tagesspiegel.de,google,2019-03-01,291
tagesspiegel.de,google,2019-04-01,289
tagesspiegel.de,google,2019-05-01,294
tagesspiegel.de,google,2019-06-01,295
tagesspiegel.de,google,2019-07-01,295
tagesspiegel.de,google,2019-08-01,294
tagesspiegel.de,google,2019-09-01,295
tagesspiegel.de,google,2019-10-01,300
tagesspiegel.de,google,2019-11-01,295
tagesspiegel.de,google,2019-12-01,292
tagesspiegel.de,google,2020-01-01,291
tagesspiegel.de,google,2020-02-01,300
tagesspiegel.de,google,2020-03-01,300
tagesspiegel.de,google,2020-04-01,296
tagesspiegel.de,google,2020-05-01,298
tagesspiegel.de,google,2020-06-01,299
tagesspiegel.de,google,2020-07-01,296
tagesspiegel.de,google,2020-08-01,300
tagesspiegel.de,google,2020-09-01,297
tagesspiegel.de,google,2020-10-01,299
tagesspiegel.de,google,2020-11-01,299
tagesspiegel.de,google,2020-12-01,289
tagesspiegel.de,google,2021-01-01,300
tagesspiegel.de,google,2021-02-01,300
tagesspiegel.de,google,2021-03-01,300
tagesspiegel.de,google,2021-04-01,300
tagesspiegel.de,google,2021-05-01,300
tagesspiegel.de,google,2021-06-01,298
tagesspiegel.de,google,2021-07-01,300
tagesspiegel.de,google,2021-08-01,297
tagesspiegel.de,google,2021-09-01,299
tagesspiegel.de,google,2021-10-01,289
tagesspiegel.de,google,2021-11-01,291
tagesspiegel.de,google,2021-12-01,296
tagesspiegel.de,mediacloud,2013-01-01,10
tagesspiegel.de,mediacloud,2013-02-01,12
tagesspiegel.de,mediacloud,2013-03-01,407
tagesspiegel.de,mediacloud,2013-04-01,703
tagesspiegel.de,mediacloud,2013-05-01,907
tagesspiegel.de,mediacloud,2013-06-01,891
tagesspiegel.de,mediacloud,2013-07-01,894
tagesspiegel.de,mediacloud,2013-08-01,889
tagesspiegel.de,mediacloud,2013-09-01,917
tagesspiegel.de,mediacloud,2013-10-01,924
tagesspiegel.de,mediacloud,2013-11-01,937
tagesspiegel.de,mediacloud,2013-12-01,931
tagesspiegel.de,mediacloud,2014-01-01,936
tagesspiegel.de,mediacloud,2014-02-01,918
tagesspiegel.de,mediacloud,2014-03-01,919
tagesspiegel.de,mediacloud,2014-04-01,468
tagesspiegel.de,mediacloud,2014-05-01,0
tagesspiegel.de,mediacloud,2014-06-01,0
tagesspiegel.de,mediacloud,2014-07-01,0
tagesspiegel.de,mediacloud,2014-08-01,1
tagesspiegel.de,mediacloud,2014-09-01,0
tagesspiegel.de,mediacloud,2014-10-01,0
tagesspiegel.de,mediacloud,2014-11-01,0
tagesspiegel.de,mediacloud,2014-12-01,0
tagesspiegel.de,mediacloud,2015-01-01,0
tagesspiegel.de,mediacloud,2015-02-01,843
tagesspiegel.de,mediacloud,2015-03-01,731
tagesspiegel.de,mediacloud,2015-04-01,736
tagesspiegel.de,mediacloud,2015-05-01,1785
tagesspiegel.de,mediacloud,2015-06-01,1806
tagesspiegel.de,mediacloud,2015-07-01,1767
tagesspiegel.de,mediacloud,2015-08-01,1500
tagesspiegel.de,mediacloud,2015-09-01,1567
tagesspiegel.de,mediacloud,2015-10-01,1737
tagesspiegel.de,mediacloud,2015-11-01,1547
tagesspiegel.de,mediacloud,2015-12-01,1510
tagesspiegel.de,mediacloud,2016-01-01,1445
tagesspiegel.de,mediacloud,2016-02-01,1558
tagesspiegel.de,mediacloud,2016-03-01,1605
tagesspiegel.de,mediacloud,2016-04-01,1675
tagesspiegel.de,mediacloud,2016-05-01,991
tagesspiegel.de,mediacloud,2016-06-01,1628
tagesspiegel.de,mediacloud,2016-07-01,1450
tagesspiegel.de,mediacloud,2016-08-01,1408
tagesspiegel.de,mediacloud,2016-09-01,1556
tagesspiegel.de,mediacloud,2016-10-01,1488
tagesspiegel.de,mediacloud,2016-11-01,1379
tagesspiegel.de,mediacloud,2016-12-01,1240
tagesspiegel.de,mediacloud,2017-01-01,1420
tagesspiegel.de,mediacloud,2017-02-01,1393
tagesspiegel.de,mediacloud,2017-03-01,1456
tagesspiegel.de,mediacloud,2017-04-01,1326
tagesspiegel.de,mediacloud,2017-05-01,1530
tagesspiegel.de,mediacloud,2017-06-01,1337
tagesspiegel.de,mediacloud,2017-07-01,1456
tagesspiegel.de,mediacloud,2017-08-01,980
tagesspiegel.de,mediacloud,2017-09-01,1490
tagesspiegel.de,mediacloud,2017-10-01,999
tagesspiegel.de,mediacloud,2017-11-01,1622
tagesspiegel.de,mediacloud,2017-12-01,1408
tagesspiegel.de,mediacloud,2018-01-01,999
tagesspiegel.de,mediacloud,2018-02-01,1620
tagesspiegel.de,mediacloud,2018-03-01,1677
tagesspiegel.de,mediacloud,2018-04-01,1624
tagesspiegel.de,mediacloud,2018-05-01,998
tagesspiegel.de,mediacloud,2018-06-01,1616
tagesspiegel.de,mediacloud,2018-07-01,991
tagesspiegel.de,mediacloud,2018-08-01,999
tagesspiegel.de,mediacloud,2018-09-01,996
tagesspiegel.de,mediacloud,2018-10-01,1702
tagesspiegel.de,mediacloud,2018-11-01,1709
tagesspiegel.de,mediacloud,2018-12-01,1602
tagesspiegel.de,mediacloud,2019-01-01,1559
tagesspiegel.de,mediacloud,2019-02-01,1436
tagesspiegel.de,mediacloud,2019-03-01,722
tagesspiegel.de,mediacloud,2019-04-01,896
tagesspiegel.de,mediacloud,2019-05-01,1541
tagesspiegel.de,mediacloud,2019-06-01,1417
tagesspiegel.de,mediacloud,2019-07-01,999
tagesspiegel.de,mediacloud,2019-08-01,998
tagesspiegel.de,mediacloud,2019-09-01,1522
tagesspiegel.de,mediacloud,2019-10-01,910
tagesspiegel.de,mediacloud,2019-11-01,1471
tagesspiegel.de,mediacloud,2019-12-01,1284
tagesspiegel.de,mediacloud,2020-01-01,1507
tagesspiegel.de,mediacloud,2020-02-01,999
tagesspiegel.de,mediacloud,2020-03-01,996
tagesspiegel.de,mediacloud,2020-04-01,999
tagesspiegel.de,mediacloud,2020-05-01,1449
tagesspiegel.de,mediacloud,2020-06-01,1386
tagesspiegel.de,mediacloud,2020-07-01,1391
tagesspiegel.de,mediacloud,2020-08-01,1433
tagesspiegel.de,mediacloud,2020-09-01,2013
tagesspiegel.de,mediacloud,2020-10-01,1909
tagesspiegel.de,mediacloud,2020-11-01,1905
tagesspiegel.de,mediacloud,2020-12-01,1814
tagesspiegel.de,mediacloud,2021-01-01,1925
tagesspiegel.de,mediacloud,2021-02-01,1880
tagesspiegel.de,mediacloud,2021-03-01,2070
tagesspiegel.de,mediacloud,2021-04-01,1588
tagesspiegel.de,mediacloud,2021-05-01,1837
tagesspiegel.de,mediacloud,2021-06-01,2051
tagesspiegel.de,mediacloud,2021-07-01,1841
tagesspiegel.de,mediacloud,2021-08-01,1864
tagesspiegel.de,mediacloud,2021-09-01,1035
tagesspiegel.de,mediacloud,2021-10-01,0
tagesspiegel.de,mediacloud,2021-11-01,0
tagesspiegel.de,mediacloud,2021-12-01,1404
thueringer-allgemeine.de,google,2013-01-01,10
thueringer-allgemeine.de,google,2013-02-01,10
thueringer-allgemeine.de,google,2013-03-01,11
thueringer-allgemeine.de,google,2013-04-01,9
thueringer-allgemeine.de,google,2013-05-01,11
thueringer-allgemeine.de,google,2013-06-01,7
thueringer-allgemeine.de,google,2013-07-01,8
thueringer-allgemeine.de,google,2013-08-01,12
thueringer-allgemeine.de,google,2013-09-01,18
thueringer-allgemeine.de,google,2013-10-01,19
thueringer-allgemeine.de,google,2013-11-01,24
thueringer-allgemeine.de,google,2013-12-01,30
thueringer-allgemeine.de,google,2014-01-01,34
thueringer-allgemeine.de,google,2014-02-01,19
thueringer-allgemeine.de,google,2014-03-01,18
thueringer-allgemeine.de,google,2014-04-01,29
thueringer-allgemeine.de,google,2014-05-01,26
thueringer-allgemeine.de,google,2014-06-01,36
thueringer-allgemeine.de,google,2014-07-01,37
thueringer-allgemeine.de,google,2014-08-01,44
thueringer-allgemeine.de,google,2014-09-01,41
thueringer-allgemeine.de,google,2014-10-01,30
thueringer-allgemeine.de,google,2014-11-01,23
thueringer-allgemeine.de,google,2014-12-01,28
thueringer-allgemeine.de,google,2015-01-01,20
thueringer-allgemeine.de,google,2015-02-01,11
thueringer-allgemeine.de,google,2015-03-01,26
thueringer-allgemeine.de,google,2015-04-01,15
thueringer-allgemeine.de,google,2015-05-01,37
thueringer-allgemeine.de,google,2015-06-01,56
thueringer-allgemeine.de,google,2015-07-01,43
thueringer-allgemeine.de,google,2015-08-01,28
thueringer-allgemeine.de,google,2015-09-01,37
thueringer-allgemeine.de,google,2015-10-01,46
thueringer-allgemeine.de,google,2015-11-01,46
thueringer-allgemeine.de,google,2015-12-01,21
thueringer-allgemeine.de,google,2016-01-01,25
thueringer-allgemeine.de,google,2016-02-01,33
thueringer-allgemeine.de,google,2016-03-01,18
thueringer-allgemeine.de,google,2016-04-01,51
thueringer-allgemeine.de,google,2016-05-01,30
thueringer-allgemeine.de,google,2016-06-01,15
thueringer-allgemeine.de,google,2016-07-01,23
thueringer-allgemeine.de,google,2016-08-01,37
thueringer-allgemeine.de,google,2016-09-01,30
thueringer-allgemeine.de,google,2016-10-01,30
thueringer-allgemeine.de,google,2016-11-01,39
thueringer-allgemeine.de,google,2016-12-01,39
thueringer-allgemeine.de,google,2017-01-01,45
thueringer-allgemeine.de,google,2017-02-01,40
thueringer-allgemeine.de,google,2017-03-01,21
thueringer-allgemeine.de,google,2017-04-01,7
thueringer-allgemeine.de,google,2017-05-01,18
thueringer-allgemeine.de,google,2017-06-01,25
thueringer-allgemeine.de,google,2017-07-01,23
thueringer-allgemeine.de,google,2017-08-01,25
thueringer-allgemeine.de,google,2017-09-01,19
thueringer-allgemeine.de,google,2017-10-01,18
thueringer-allgemeine.de,google,2017-11-01,21
thueringer-allgemeine.de,google,2017-12-01,25
thueringer-allgemeine.de,google,2018-01-01,22
thueringer-allgemeine.de,google,2018-02-01,27
thueringer-allgemeine.de,google,2018-03-01,25
thueringer-allgemeine.de,google,2018-04-01,33
thueringer-allgemeine.de,google,2018-05-01,37
thueringer-allgemeine.de,google,2018-06-01,29
thueringer-allgemeine.de,google,2018-07-01,32
thueringer-allgemeine.de,google,2018-08-01,32
thueringer-allgemeine.de,google,2018-09-01,34
thueringer-allgemeine.de,google,2018-10-01,32
thueringer-allgemeine.de,google,2018-11-01,52
thueringer-allgemeine.de,google,2018-12-01,36
thueringer-allgemeine.de,google,2019-01-01,71
thueringer-allgemeine.de,google,2019-02-01,74
thueringer-allgemeine.de,google,2019-03-01,91
thueringer-allgemeine.de,google,2019-04-01,93
thueringer-allgemeine.de,google,2019-05-01,86
thueringer-allgemeine.de,google,2019-06-01,259
thueringer-allgemeine.de,google,2019-07-01,264
thueringer-allgemeine.de,google,2019-08-01,239
thueringer-allgemeine.de,google,2019-09-01,238
thueringer-allgemeine.de,google,2019-10-01,239
thueringer-allgemeine.de,google,2019-11-01,216
thueringer-allgemeine.de,google,2019-12-01,223
thueringer-allgemeine.de,google,2020-01-01,211
thueringer-allgemeine.de,google,2020-02-01,226
thueringer-allgemeine.de,google,2020-03-01,224
thueringer-allgemeine.de,google,2020-04-01,228
thueringer-allgemeine.de,google,2020-05-01,235
thueringer-allgemeine.de,google,2020-06-01,236
thueringer-allgemeine.de,google,2020-07-01,214
thueringer-allgemeine.de,google,2020-08-01,227
thueringer-allgemeine.de,google,2020-09-01,230
thueringer-allgemeine.de,google,2020-10-01,235
thueringer-allgemeine.de,google,2020-11-01,204
thueringer-allgemeine.de,google,2020-12-01,214
thueringer-allgemeine.de,google,2021-01-01,218
thueringer-allgemeine.de,google,2021-02-01,206
thueringer-allgemeine.de,google,2021-03-01,224
thueringer-allgemeine.de,google,2021-04-01,205
thueringer-allgemeine.de,google,2021-05-01,198
thueringer-allgemeine.de,google,2021-06-01,216
thueringer-allgemeine.de,google,2021-07-01,192
thueringer-allgemeine.de,google,2021-08-01,195
thueringer-allgemeine.de,google,2021-09-01,170
thueringer-allgemeine.de,google,2021-10-01,187
thueringer-allgemeine.de,google,2021-11-01,189
thueringer-allgemeine.de,google,2021-12-01,160
thueringer-allgemeine.de,mediacloud,2013-01-01,0
thueringer-allgemeine.de,mediacloud,2013-02-01,0
thueringer-allgemeine.de,mediacloud,2013-03-01,0
thueringer-allgemeine.de,mediacloud,2013-04-01,0
thueringer-allgemeine.de,mediacloud,2013-05-01,0
thueringer-allgemeine.de,mediacloud,2013-06-01,1
thueringer-allgemeine.de,mediacloud,2013-07-01,0
thueringer-allgemeine.de,mediacloud,2013-08-01,0
thueringer-allgemeine.de,mediacloud,2013-09-01,0
thueringer-allgemeine.de,mediacloud,2013-10-01,0
thueringer-allgemeine.de,mediacloud,2013-11-01,0
thueringer-allgemeine.de,mediacloud,2013-12-01,0
thueringer-allgemeine.de,mediacloud,2014-01-01,0
thueringer-allgemeine.de,mediacloud,2014-02-01,1
thueringer-allgemeine.de,mediacloud,2014-03-01,0
thueringer-allgemeine.de,mediacloud,2014-04-01,0
thueringer-allgemeine.de,mediacloud,2014-05-01,0
thueringer-allgemeine.de,mediacloud,2014-06-01,0
thueringer-allgemeine.de,mediacloud,2014-07-01,0
thueringer-allgemeine.de,mediacloud,2014-08-01,0
thueringer-allgemeine.de,mediacloud,2014-09-01,0
thueringer-allgemeine.de,mediacloud,2014-10-01,0
thueringer-allgemeine.de,mediacloud,2014-11-01,0
thueringer-allgemeine.de,mediacloud,2014-12-01,0
thueringer-allgemeine.de,mediacloud,2015-01-01,2
thueringer-allgemeine.de,mediacloud,2015-02-01,0
thueringer-allgemeine.de,mediacloud,2015-03-01,1
thueringer-allgemeine.de,mediacloud,2015-04-01,0
thueringer-allgemeine.de,mediacloud,2015-05-01,1
thueringer-allgemeine.de,mediacloud,2015-06-01,0
thueringer-allgemeine.de,mediacloud,2015-07-01,1
thueringer-allgemeine.de,mediacloud,2015-08-01,0
thueringer-allgemeine.de,mediacloud,2015-09-01,0
thueringer-allgemeine.de,mediacloud,2015-10-01,0
thueringer-allgemeine.de,mediacloud,2015-11-01,0
thueringer-allgemeine.de,mediacloud,2015-12-01,0
thueringer-allgemeine.de,mediacloud,2016-01-01,0
thueringer-allgemeine.de,mediacloud,2016-02-01,0
thueringer-allgemeine.de,mediacloud,2016-03-01,0
thueringer-allgemeine.de,mediacloud,2016-04-01,0
thueringer-allgemeine.de,mediacloud,2016-05-01,2
thueringer-allgemeine.de,mediacloud,2016-06-01,1
thueringer-allgemeine.de,mediacloud,2016-07-01,1
thueringer-allgemeine.de,mediacloud,2016-08-01,0
thueringer-allgemeine.de,mediacloud,2016-09-01,0
thueringer-allgemeine.de,mediacloud,2016-10-01,0
thueringer-allgemeine.de,mediacloud,2016-11-01,0
thueringer-allgemeine.de,mediacloud,2016-12-01,0
thueringer-allgemeine.de,mediacloud,2017-01-01,1
thueringer-allgemeine.de,mediacloud,2017-02-01,0
thueringer-allgemeine.de,mediacloud,2017-03-01,0
thueringer-allgemeine.de,mediacloud,2017-04-01,0
thueringer-allgemeine.de,mediacloud,2017-05-01,0
thueringer-allgemeine.de,mediacloud,2017-06-01,0
thueringer-allgemeine.de,mediacloud,2017-07-01,0
thueringer-allgemeine.de,mediacloud,2017-08-01,0
thueringer-allgemeine.de,mediacloud,2017-09-01,1
thueringer-allgemeine.de,mediacloud,2017-10-01,0
thueringer-allgemeine.de,mediacloud,2017-11-01,0
thueringer-allgemeine.de,mediacloud,2017-12-01,0
thueringer-allgemeine.de,mediacloud,2018-01-01,0
thueringer-allgemeine.de,mediacloud,2018-02-01,0
thueringer-allgemeine.de,mediacloud,2018-03-01,0
thueringer-allgemeine.de,mediacloud,2018-04-01,0
thueringer-allgemeine.de,mediacloud,2018-05-01,3
thueringer-allgemeine.de,mediacloud,2018-06-01,1
thueringer-allgemeine.de,mediacloud,2018-07-01,1
thueringer-allgemeine.de,mediacloud,2018-08-01,1
thueringer-allgemeine.de,mediacloud,2018-09-01,0
thueringer-allgemeine.de,mediacloud,2018-10-01,2
thueringer-allgemeine.de,mediacloud,2018-11-01,0
thueringer-allgemeine.de,mediacloud,2018-12-01,0
thueringer-allgemeine.de,mediacloud,2019-01-01,0
thueringer-allgemeine.de,mediacloud,2019-02-01,0
thueringer-allgemeine.de,mediacloud,2019-03-01,0
thueringer-allgemeine.de,mediacloud,2019-04-01,3
thueringer-allgemeine.de,mediacloud,2019-05-01,9
thueringer-allgemeine.de,mediacloud,2019-06-01,4
thueringer-allgemeine.de,mediacloud,2019-07-01,6
thueringer-allgemeine.de,mediacloud,2019-08-01,11
thueringer-allgemeine.de,mediacloud,2019-09-01,20
thueringer-allgemeine.de,mediacloud,2019-10-01,15
thueringer-allgemeine.de,mediacloud,2019-11-01,6
thueringer-allgemeine.de,mediacloud,2019-12-01,10
thueringer-allgemeine.de,mediacloud,2020-01-01,23
thueringer-allgemeine.de,mediacloud,2020-02-01,18
thueringer-allgemeine.de,mediacloud,2020-03-01,168
thueringer-allgemeine.de,mediacloud,2020-04-01,61
thueringer-allgemeine.de,mediacloud,2020-05-01,9
thueringer-allgemeine.de,mediacloud,2020-06-01,7
thueringer-allgemeine.de,mediacloud,2020-07-01,0
thueringer-allgemeine.de,mediacloud,2020-08-01,2
thueringer-allgemeine.de,mediacloud,2020-09-01,1
thueringer-allgemeine.de,mediacloud,2020-10-01,0
thueringer-allgemeine.de,mediacloud,2020-11-01,0
thueringer-allgemeine.de,mediacloud,2020-12-01,0
thueringer-allgemeine.de,mediacloud,2021-01-01,0
thueringer-allgemeine.de,mediacloud,2021-02-01,0
thueringer-allgemeine.de,mediacloud,2021-03-01,0
thueringer-allgemeine.de,mediacloud,2021-04-01,0
thueringer-allgemeine.de,mediacloud,2021-05-01,0
thueringer-allgemeine.de,mediacloud,2021-06-01,0
thueringer-allgemeine.de,mediacloud,2021-07-01,0
thueringer-allgemeine.de,mediacloud,2021-08-01,0
thueringer-allgemeine.de,mediacloud,2021-09-01,0
thueringer-allgemeine.de,mediacloud,2021-10-01,0
thueringer-allgemeine.de,mediacloud,2021-11-01,0
thueringer-allgemeine.de,mediacloud,2021-12-01,0
waz.de,google,2013-01-01,0
waz.de,google,2013-02-01,0
waz.de,google,2013-03-01,0
waz.de,google,2013-04-01,0
waz.de,google,2013-05-01,0
waz.de,google,2013-06-01,0
waz.de,google,2013-07-01,0
waz.de,google,2013-08-01,0
waz.de,google,2013-09-01,0
waz.de,google,2013-10-01,0
waz.de,google,2013-11-01,0
waz.de,google,2013-12-01,0
waz.de,google,2014-01-01,0
waz.de,google,2014-02-01,0
waz.de,google,2014-03-01,0
waz.de,google,2014-04-01,0
waz.de,google,2014-05-01,0
waz.de,google,2014-06-01,0
waz.de,google,2014-07-01,0
waz.de,google,2014-08-01,0
waz.de,google,2014-09-01,0
waz.de,google,2014-10-01,0
waz.de,google,2014-11-01,0
waz.de,google,2014-12-01,0
waz.de,google,2015-01-01,0
waz.de,google,2015-02-01,0
waz.de,google,2015-03-01,0
waz.de,google,2015-04-01,0
waz.de,google,2015-05-01,0
waz.de,google,2015-06-01,0
waz.de,google,2015-07-01,0
waz.de,google,2015-08-01,0
waz.de,google,2015-09-01,0
waz.de,google,2015-10-01,0
waz.de,google,2015-11-01,0
waz.de,google,2015-12-01,0
waz.de,google,2016-01-01,0
waz.de,google,2016-02-01,0
waz.de,google,2016-03-01,0
waz.de,google,2016-04-01,0
waz.de,google,2016-05-01,0
waz.de,google,2016-06-01,0
waz.de,google,2016-07-01,0
waz.de,google,2016-08-01,0
waz.de,google,2016-09-01,0
waz.de,google,2016-10-01,0
waz.de,google,2016-11-01,1
waz.de,google,2016-12-01,181
waz.de,google,2017-01-01,138
waz.de,google,2017-02-01,130
waz.de,google,2017-03-01,139
waz.de,google,2017-04-01,126
waz.de,google,2017-05-01,100
waz.de,google,2017-06-01,100
waz.de,google,2017-07-01,99
waz.de,google,2017-08-01,100
waz.de,google,2017-09-01,100
waz.de,google,2017-10-01,100
waz.de,google,2017-11-01,100
waz.de,google,2017-12-01,113
waz.de,google,2018-01-01,100
waz.de,google,2018-02-01,110
waz.de,google,2018-03-01,108
waz.de,google,2018-04-01,101
waz.de,google,2018-05-01,100
waz.de,google,2018-06-01,104
waz.de,google,2018-07-01,100
waz.de,google,2018-08-01,100
waz.de,google,2018-09-01,100
waz.de,google,2018-10-01,100
waz.de,google,2018-11-01,100
waz.de,google,2018-12-01,100
waz.de,google,2019-01-01,105
waz.de,google,2019-02-01,100
waz.de,google,2019-03-01,100
waz.de,google,2019-04-01,100
waz.de,google,2019-05-01,100
waz.de,google,2019-06-01,100
waz.de,google,2019-07-01,100
waz.de,google,2019-08-01,99
waz.de,google,2019-09-01,100
waz.de,google,2019-10-01,100
waz.de,google,2019-11-01,100
waz.de,google,2019-12-01,100
waz.de,google,2020-01-01,100
waz.de,google,2020-02-01,90
waz.de,google,2020-03-01,100
waz.de,google,2020-04-01,100
waz.de,google,2020-05-01,100
waz.de,google,2020-06-01,100
waz.de,google,2020-07-01,100
waz.de,google,2020-08-01,100
waz.de,google,2020-09-01,95
waz.de,google,2020-10-01,177
waz.de,google,2020-11-01,158
waz.de,google,2020-12-01,117
waz.de,google,2021-01-01,100
waz.de,google,2021-02-01,181
waz.de,google,2021-03-01,195
waz.de,google,2021-04-01,100
waz.de,google,2021-05-01,165
waz.de,google,2021-06-01,151
waz.de,google,2021-07-01,158
waz.de,google,2021-08-01,102
waz.de,google,2021-09-01,187
waz.de,google,2021-10-01,182
waz.de,google,2021-11-01,173
waz.de,google,2021-12-01,100
waz.de,mediacloud,2013-01-01,0
waz.de,mediacloud,2013-02-01,0
waz.de,mediacloud,2013-03-01,0
waz.de,mediacloud,2013-04-01,0
waz.de,mediacloud,2013-05-01,0
waz.de,mediacloud,2013-06-01,0
waz.de,mediacloud,2013-07-01,1
waz.de,mediacloud,2013-08-01,0
waz.de,mediacloud,2013-09-01,0
waz.de,mediacloud,2013-10-01,0
waz.de,mediacloud,2013-11-01,1
waz.de,mediacloud,2013-12-01,0
waz.de,mediacloud,2014-01-01,0
waz.de,mediacloud,2014-02-01,0
waz.de,mediacloud,2014-03-01,0
waz.de,mediacloud,2014-04-01,0
waz.de,mediacloud,2014-05-01,0
waz.de,mediacloud,2014-06-01,1
waz.de,mediacloud,2014-07-01,0
waz.de,mediacloud,2014-08-01,0
waz.de,mediacloud,2014-09-01,0
waz.de,mediacloud,2014-10-01,0
waz.de,mediacloud,2014-11-01,1
waz.de,mediacloud,2014-12-01,0
waz.de,mediacloud,2015-01-01,0
waz.de,mediacloud,2015-02-01,0
waz.de,mediacloud,2015-03-01,0
waz.de,mediacloud,2015-04-01,0
waz.de,mediacloud,2015-05-01,0
waz.de,mediacloud,2015-06-01,0
waz.de,mediacloud,2015-07-01,1
waz.de,mediacloud,2015-08-01,0
waz.de,mediacloud,2015-09-01,1
waz.de,mediacloud,2015-10-01,1
waz.de,mediacloud,2015-11-01,0
waz.de,mediacloud,2015-12-01,1
waz.de,mediacloud,2016-01-01,0
waz.de,mediacloud,2016-02-01,0
waz.de,mediacloud,2016-03-01,0
waz.de,mediacloud,2016-04-01,1
waz.de,mediacloud,2016-05-01,0
waz.de,mediacloud,2016-06-01,0
waz.de,mediacloud,2016-07-01,0
waz.de,mediacloud,2016-08-01,0
waz.de,mediacloud,2016-09-01,1
waz.de,mediacloud,2016-10-01,0
waz.de,mediacloud,2016-11-01,0
waz.de,mediacloud,2016-12-01,6
waz.de,mediacloud,2017-01-01,2
waz.de,mediacloud,2017-02-01,1
waz.de,mediacloud,2017-03-01,2
waz.de,mediacloud,2017-04-01,0
waz.de,mediacloud,2017-05-01,5
waz.de,mediacloud,2017-06-01,7
waz.de,mediacloud,2017-07-01,8
waz.de,mediacloud,2017-08-01,3
waz.de,mediacloud,2017-09-01,2
waz.de,mediacloud,2017-10-01,1
waz.de,mediacloud,2017-11-01,1
waz.de,mediacloud,2017-12-01,1
waz.de,mediacloud,2018-01-01,5
waz.de,mediacloud,2018-02-01,2
waz.de,mediacloud,2018-03-01,6
waz.de,mediacloud,2018-04-01,1
waz.de,mediacloud,2018-05-01,2
waz.de,mediacloud,2018-06-01,12
waz.de,mediacloud,2018-07-01,7
waz.de,mediacloud,2018-08-01,1
waz.de,mediacloud,2018-09-01,5
waz.de,mediacloud,2018-10-01,4
waz.de,mediacloud,2018-11-01,15
waz.de,mediacloud,2018-12-01,215
waz.de,mediacloud,2019-01-01,1
waz.de,mediacloud,2019-02-01,342
waz.de,mediacloud,2019-03-01,24
waz.de,mediacloud,2019-04-01,6
waz.de,mediacloud,2019-05-01,0
waz.de,mediacloud,2019-06-01,2
waz.de,mediacloud,2019-07-01,6
waz.de,mediacloud,2019-08-01,8
waz.de,mediacloud,2019-09-01,4
waz.de,mediacloud,2019-10-01,1
waz.de,mediacloud,2019-11-01,1
waz.de,mediacloud,2019-12-01,0
waz.de,mediacloud,2020-01-01,2
waz.de,mediacloud,2020-02-01,2
waz.de,mediacloud,2020-03-01,634
waz.de,mediacloud,2020-04-01,309
waz.de,mediacloud,2020-05-01,46
waz.de,mediacloud,2020-06-01,32
