QUARTAL;Titelnummer;IVW_Nummer;ZIS_PZN;Titelbezeichnung;Titelzusatz;Ort;Verlagsnummer;Preislisten;Erscheinungsweise;Kennzeichen_Statistik;Verbreitung;Verkauf;Druckauflage_gesamt;Abo_gesamt;davon_Mehrf_25;davon_Mitglieder;EV_Lieferung;Remittenden;Sonst_Verkauf;Lesezirkel;Bordexemplare;Freistücke_gesamt;davon_ausgelegt;Zahl_Auslege_Stellen;Reste_Belege;Sonder_Hinweis;Verbreitung_Ausland;Verkauf_Ausland;Druckauflage_gesamt_A;Abo_gesamt_A;davon_Mehrf_25_A;davon_Mitglieder_A;EV_Lieferung_A;Remittenden_A;Sonst_Verkauf_A;Lesezirkel_A;Bordexemplare_A;Freistücke_Gesamt_A;davon_ausgelegt_A;Zahl_Auslege_Stellen_A;Reste_Belege_A;Sachgruppe;KdZ_VerkWeitKunden_Gesamt;KdZ_VerkWeitKunden_Ausland;HB_Bindeauflage_CDROM;HB_VerkAuflage_CDROM;HB_FreiGesamt_CDROM;HB_Reste_CDROM;TKV_Verbreitung_gesamt;TKV_Verbreitung_CDROM;TKV_zur_Abholung_geliefert;TKV_zur_Abholung_geliefert_CD;TKV_Direktvertr_gesamt;TKV_Direktvertr_CDROM;Erschienen;VertriebAbgeschlossen;Supplement_Gesamtverkauf;Supplement_sonstVerbreitung;Korrektur_KZ;enthaelt_ePaper;enthaelt_Pocket;enthalten_in;Korrektur_Datum
20223;5207;2221913052;579374;Eigenheimer Magazin;;Bremen;3934;;mtl;11;71256;70868;71513;70746;0;70717;0;0;122;0;0;388;0;0;257;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;5358;2221913062;512376;Gartenfreund/Eigenheimer aktuell;(Kombination für Haus- und Kleingarten);Bremen;3934;;mtl;10;308165;305673;310910;304969;0;304139;0;0;704;0;0;2492;0;0;2745;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;8571;2221913063;576699;Haus & Grund (Magazin f.d. private Haus-,Wohnungs-;und Grundeigentum)  Gesamt;Berlin;6373;;mtl;11;41541;40650;41681;40650;0;40650;0;0;0;0;0;891;0;0;140;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;8572;2221913064;573118;Haus & Grund (Magazin f.d. private Haus-,Wohnungs-;und Grundeigentum)  Duisburg-Gladbeck-Meidrich;Berlin;6373;;mtl;10;1927;1875;1947;1875;0;1875;0;0;0;0;0;52;0;0;20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;8573;2221913065;562804;Haus & Grund (Magazin f.d. private Haus-,Wohnungs-;und Grundeigentum)  Kassel;Berlin;6373;;mtl;10;6733;6594;6753;6594;0;6594;0;0;0;0;0;139;0;0;20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;8574;2221913066;589676;Haus & Grund (Magazin f.d. private Haus-,Wohnungs-;und Grundeigentum)  Mecklenburg-Vorpommern;Berlin;6373;;mtl;10;1498;1441;1518;1441;0;1441;0;0;0;0;0;57;0;0;20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;8575;2221913067;557689;Haus & Grund (Magazin f.d. private Haus-,Wohnungs-;und Grundeigentum)  Oberhausen;Berlin;6373;;mtl;10;3524;3472;3544;3472;0;3472;0;0;0;0;0;52;0;0;20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;8576;2221913068;514857;Haus & Grund (Magazin f.d. private Haus-,Wohnungs-;und Grundeigentum)  Ostwestfalen-Lippe;Berlin;6373;;mtl;10;17462;17281;17482;17281;0;17281;0;0;0;0;0;181;0;0;20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;8577;2221913069;532269;Haus & Grund (Magazin f.d. private Haus-,Wohnungs-;und Grundeigentum)  Sachsen;Berlin;6373;;mtl;10;7264;6942;7284;6942;0;6942;0;0;0;0;0;322;0;0;20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;8578;2221913070;538649;Haus & Grund (Magazin f.d. private Haus-,Wohnungs-;und Grundeigentum)  Thüringen;Berlin;6373;;mtl;10;3133;3045;3153;3045;0;3045;0;0;0;0;0;88;0;0;20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;8888;2221913072;500600;Haus & Grund Rheinland Östlicher Rhein-Sieg-Kreis;;Düsseldorf;4519;;mtl;11;1633;1498;1663;1498;0;1498;0;0;0;0;0;135;0;0;30;;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;8772;2221913080;537038;mein schönes Land;;Offenburg;573;;2-mtl;11;213769;212226;364986;48998;0;0;312293;157218;689;7464;0;1543;0;0;1362;;20233;20228;39242;2110;0;0;37000;19009;122;5;0;5;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;12277;;;
20223;12277;2221913080;537038;mein schönes Land;davon ePaper;Offenburg;573;;2-mtl;12;7363;7363;7363;7323;0;0;40;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;8772;
20223;8774;2221913090;596675;Land & Berge;;Münster;7240;;6 x jähr;11;31776;30995;105500;12423;0;0;88135;71606;1269;774;0;781;0;0;2118;;3098;2997;11517;666;0;0;10750;8419;0;0;0;101;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;9012;2221913130;517014;So is(s)t Italien;;Kiel;4088;;6 x jähr;11;32050;31128;54108;7129;0;0;43671;20744;986;86;0;922;0;0;1314;;6721;6672;12913;651;0;0;12130;6192;83;0;0;49;0;0;0;209;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;11316;2221913140;501296;Land IDEE Wohnen & Deko;davon Pocketformat;Ismaning;7140;;6 x jähr;10;11704;11650;38200;0;0;0;37816;26166;0;0;0;54;0;0;330;;1033;1033;2970;0;0;0;2970;1937;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;9152;
20223;9152;2221913140;501296;Land IDEE Wohnen & Deko;(klassisches und Pocketformat);Ismaning;7140;;6 x jähr;11;54707;53993;172300;14858;0;0;154377;115298;5;51;0;714;0;0;2295;;6964;6960;26216;482;0;0;25730;19252;0;0;0;4;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;11316;;
20223;10895;2221913152;502097;LandKind;;Stuttgart;521;;2-mtl;11;33092;26136;77300;5530;0;0;69908;51902;2595;5;0;6956;0;0;1152;;1359;1358;7563;227;0;0;7335;6204;0;0;0;1;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;12152;;;
20223;12152;2221913152;502097;LandKind;davon ePaper;Stuttgart;521;;2-mtl;12;8846;1932;8846;0;0;0;188;0;1744;0;0;6914;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;10895;
20223;11002;2221913202;523226;Haus & Grund Rhein-Berg;;Düsseldorf;4519;;mtl;11;7039;6874;7179;6874;0;6874;0;0;0;0;0;165;0;0;140;;17;17;17;17;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;11139;2221913222;508999;Haus & Grund Hauseigentümer-Magazin in Hessen;(Darmstadt);Frankfurt;4601;;mtl;11;5570;5536;5633;2;0;0;0;0;5534;0;0;34;0;0;63;;4;4;4;0;0;0;0;0;4;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;12506;2221913302;525502;Haus & Grund Stadt und Kreis Neuss;;Düsseldorf;4519;;mtl;11;5700;5585;5839;5585;0;0;0;0;0;0;0;115;0;0;139;;14;14;14;14;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;9063;2221914000;561289;Haus & Grund Saarland;;Saarbrücken;6611;;mtl;11;14122;14020;15000;14020;0;14020;0;0;0;0;0;102;0;0;878;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;10506;2221914010;503255;mein schöner Landgarten;;Offenburg;573;;6 x jähr;11;23905;23618;71495;4759;0;0;65775;46970;52;2;0;287;0;0;620;;1763;1762;8578;398;0;0;8150;6815;29;0;0;1;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;10507;2221914020;503743;mein schönes Landhaus;;Offenburg;573;;6 x jähr;11;29549;29217;71081;2995;0;0;66851;40705;76;0;0;332;0;0;827;;2029;2028;7952;204;0;0;7715;5923;32;0;0;1;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;10483;2222401112;512494;welt der wunder;davon ePaper;Hamburg;890;;mtl;12;18453;8396;18453;4457;0;0;467;0;3472;0;0;10057;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;7534;
20223;7534;2222401112;512494;welt der wunder;;Hamburg;890;;mtl;11;110177;99658;154037;49471;0;0;104680;61209;3560;3156;0;10519;0;0;1104;;14908;14848;24618;5223;0;0;19243;9710;14;78;0;60;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10483;;;
20223;3747;2230101022;527295;Psychologie heute;zzgl. frühere Berichtszeiträume;;1338;;;10;976;194;976;0;0;0;194;0;0;0;0;782;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;92;2230101022;527295;Psychologie heute;;Weinheim;1338;;mtl;11;61263;60865;91330;25457;0;0;58288;28519;2723;2916;0;398;0;0;1548;;10061;10032;13727;4619;0;0;8995;3666;84;0;0;29;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;94;2230101032;564659;P.M.;;Hamburg;897;;mtl;11;106351;105504;137533;71794;0;0;52773;34753;1818;11776;2096;847;0;0;1069;;20139;20123;30227;10977;0;0;16714;10088;640;1664;216;16;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;11645;;;
20223;11645;2230101032;564659;P.M.;davon ePaper;Hamburg;897;;mtl;12;4640;4640;4640;1332;0;0;70;0;1142;0;2096;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;94;
20223;124;2230101042;571273;Spektrum der Wissenschaft;;Heidelberg;967;;mtl;11;60287;53590;68867;48290;0;61;15829;11224;325;370;0;6697;0;0;1386;;8304;8244;10613;7252;0;4;3278;2309;23;0;0;60;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;9565;;;
20223;9565;2230101042;571273;Spektrum der Wissenschaft;davon ePaper;Heidelberg;967;;mtl;12;4030;3859;4030;3789;0;0;0;0;70;0;0;171;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;124;
20223;1155;2230101062;541007;bild der wissenschaft;;Leinfelden-Echterdingen;4411;;mtl;11;61049;55456;71467;45633;0;0;16829;14066;1582;5478;0;5593;0;0;291;;2045;2032;3479;1528;0;0;1907;1434;31;0;0;13;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;12501;;;
20223;12501;2230101062;541007;bild der wissenschaft;davon ePaper;Leinfelden-Echterdingen;4411;;mtl;12;3939;1046;3939;464;0;0;35;0;547;0;0;2893;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;1155;
20223;5412;2230101102;573894;Mare;;Hamburg;3612;;2-mtl;11;21036;20731;38110;13581;0;0;15541;14398;801;206;5000;305;0;0;2676;;2070;2045;3437;1771;0;0;1640;1367;1;0;0;25;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;12541;2230101102;573894;Mare;zzgl. frühere Berichtszeiträume;Hamburg;3612;;2-mtl;10;1341;1341;0;0;0;0;1341;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;1172;2230121012;508072;Chip;;München;4094;;mtl;11;77697;75793;106307;37486;0;0;41085;32879;5258;6562;18281;1904;0;0;3338;;4451;4382;6467;2497;0;0;2766;2016;35;0;1100;69;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10962;;;
20223;10962;2230121012;508072;Chip;davon ePaper;München;4094;;mtl;12;7607;7590;7607;2435;0;0;230;0;4064;0;861;17;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;1172;
20223;2182;2230121036;541004;c't magazin für computertechnik;;Hannover;939;;14-tgl;11;196024;192956;201632;171928;0;1844;40695;20820;244;909;0;3068;0;0;5069;;21184;20886;24048;18825;0;64;4913;2864;12;0;0;298;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;8805;;;
20223;8805;2230121036;541004;c't magazin für computertechnik;davon ePaper;Hannover;939;;14-tgl;12;20281;19724;20281;19210;0;0;470;0;44;0;0;557;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2182;
20223;8799;2230121037;563715;c't Digitale Fotografie;;Hannover;939;;6 x jähr;11;16138;15522;29450;10236;0;22;16938;11652;0;0;0;616;0;0;2358;;1629;1521;2824;1059;0;0;1657;1195;0;0;0;108;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;9024;;;
20223;9024;2230121037;563715;c't Digitale Fotografie;davon ePaper;Hannover;939;;6 x jähr;12;698;648;698;567;0;1;81;0;0;0;0;50;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;8799;
20223;9025;2230121038;500410;Mac & i;davon ePaper;Hannover;939;;6 x jähr;12;2608;2524;2608;2106;0;0;418;0;0;0;0;84;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;8879;
20223;8879;2230121038;500410;Mac & i;Das Apple-Magazin von c't;Hannover;939;;6 x jähr;11;21132;20770;31600;14859;0;63;16894;10983;0;0;0;362;0;0;2093;;2806;2722;4097;1898;0;1;2115;1291;0;0;0;84;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;9025;;;
20223;8973;2230121122;550207;t3n Magazin - digital pioneers;;Hannover;6550;;vtl-jähr;11;27697;20355;38000;14188;147;0;8188;6311;290;2000;2000;7342;0;0;3992;;1892;1838;2232;1671;3;0;476;340;31;0;0;54;0;0;0;220;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;2248;2230121152;558150;PC Magazin;;Haar;804;;mtl;11;22457;22247;33800;18558;0;0;13952;10484;221;0;0;210;0;0;859;;1038;982;1646;711;0;0;873;608;6;0;0;56;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;10162;2230121172;569528;Börse Online;davon ePaper;München;768;;woe;12;6100;6100;6100;2419;0;565;366;0;2876;0;439;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2475;
20223;2475;2230121172;569528;Börse Online;;München;768;;woe;11;26553;26301;36337;14689;0;565;22016;15062;4173;46;439;252;0;0;822;;602;599;1286;191;0;0;1072;684;14;6;0;3;0;0;0;220;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10162;;;
20223;3078;2230121542;516175;PC-Go;;Haar;804;;mtl;11;18498;18368;45334;9541;0;0;33128;25677;1061;315;0;130;0;0;1159;;1051;1050;3246;297;0;0;2896;2195;52;0;0;1;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;3741;2230121672;540161;Computer Bild;;Hamburg;7073;;14-tgl;11;116995;100318;159427;62199;0;0;91290;64167;6125;4753;118;16677;0;0;2376;;1432;1332;4499;194;0;0;4034;3067;77;62;32;100;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;8785;;;
20223;8785;2230121672;540161;Computer Bild;davon ePaper;Hamburg;7073;;14-tgl;12;24111;7749;24111;1036;0;0;537;0;6058;0;118;16362;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3741;
20223;1141;2230301012;565450;ACE-Lenkrad;;Stuttgart;1282;;6 x jähr;11;661443;658988;616878;658988;0;658988;0;0;0;0;0;2455;0;0;1035;;2171;2108;2171;2108;0;2108;0;0;0;0;0;63;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;9037;;;
20223;9037;2230301012;565450;ACE-Lenkrad;davon ePaper;Stuttgart;1282;;6 x jähr;12;45600;45600;45600;45600;0;45600;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;1141;
20223;12175;2230301016;513471;ACE-Lenkrad;Sonderausgabe;Stuttgart;1282;;1 x jähr;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Im Berichtszeitraum nicht erschienen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;7533;2230301022;526137;ADAC motorwelt;davon ePaper;München;7243;;4 x jähr;12;340437;340437;340437;340437;0;340437;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;1128;
20223;1128;2230301022;526137;ADAC motorwelt;;München;7243;;4 x jähr;11;3401640;340437;3280340;340437;0;340437;0;0;0;0;0;3061203;3045047;9720;219137;;12;0;12;0;0;0;0;0;0;0;0;12;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7533;;;
20223;1106;2230301032;576001;ARCD Clubmagazin Auto & Reise;;Bad Windsheim;927;;10 x jähr;11;141403;135980;142500;135980;0;135980;0;0;0;0;0;5423;0;0;1097;;436;349;436;349;0;349;0;0;0;0;0;87;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;1130;2230301042;591937;auto motor und sport;;Stuttgart;4599;;14-tgl;11;327846;324772;364600;145284;12;0;103169;71710;35569;64801;47659;3074;0;0;4856;;14941;14834;26984;6568;0;0;18464;12043;127;1718;0;107;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10501;;;
20223;10501;2230301042;591937;auto motor und sport;davon ePaper;Stuttgart;4599;;14-tgl;12;39812;39812;39812;3474;0;0;740;0;35039;0;559;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;1130;
20223;10109;2230301062;562764;Auto Zeitung;davon ePaper;Hamburg;890;;14-tgl;12;19615;11700;19615;7434;0;0;374;0;3892;0;0;7915;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;1138;
20223;1138;2230301062;562764;Auto Zeitung;;Hamburg;890;;14-tgl;11;115536;107317;135398;28688;0;1273;65781;38416;4831;43954;2479;8219;0;0;1061;;3961;3905;10011;633;0;0;9245;6050;15;62;0;56;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10109;;;
20223;11275;2230301102;547446;Gute Fahrt;davon ePaper;Bielefeld;1367;;mtl;12;5293;1135;5293;269;0;0;78;0;788;0;0;4158;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;30;
20223;30;2230301102;547446;Gute Fahrt;;Bielefeld;1367;;mtl;11;41740;37075;51470;5556;0;0;20346;14134;25307;0;0;4665;0;0;889;;1392;1389;3425;719;0;0;2537;2033;166;0;0;3;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;11275;;;
20223;81;2230301112;539047;Oldtimer Markt;;Mainz;3625;;mtl;11;80868;80064;159878;28823;0;0;128607;77500;52;82;0;804;0;0;1510;;9864;9826;22786;2334;0;0;20410;12922;4;0;0;38;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
20223;73;2230301152;575369;MOTORRAD;;Stuttgart;4599;;14-tgl;11;76747;75455;114059;39699;5;1;66147;46239;13187;2508;153;1292;0;0;2521;;4107;3885;8456;1901;0;0;6314;4349;17;2;0;222;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10462;;;
20223;10462;2230301152;575369;MOTORRAD;davon ePaper;Stuttgart;4599;;14-tgl;12;11448;11448;11448;1927;0;0;661;0;8707;0;153;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;73;
20223;96;2230301162;533170;PS sport motorrad magazin;;Stuttgart;4599;;mtl;11;20492;19833;39600;8647;0;1056;30004;21580;2663;6;93;659;0;0;687;;2116;2019;4768;795;0;27;3875;2652;1;0;0;97;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10488;;;
20223;10488;2230301162;533170;PS sport motorrad magazin;davon ePaper;Stuttgart;4599;;mtl;12;3159;3159;3159;284;0;0;130;0;2652;0;93;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;96;
20223;123;2230301182;567891;sport auto;;Stuttgart;4599;;mtl;11;33123;32509;53563;18668;3;9165;34474;22137;796;564;144;614;0;0;0;;4418;4380;9093;1488;0;323;7560;4675;7;0;0;38;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10721;;;
20223;10721;2230301182;567891;sport auto;davon ePaper;Stuttgart;4599;;mtl;12;1697;1697;1697;657;0;0;132;0;764;0;144;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;123;
20223;10720;2230301202;508070;Motor Klassik;davon ePaper;Stuttgart;4599;;mtl;12;2717;2717;2717;513;0;0;179;0;1739;0;286;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;76;
20223;76;2230301202;508070;Motor Klassik;;Stuttgart;4599;;mtl;11;51405;51303;84467;24491;0;3080;55908;34321;2876;2063;286;102;0;0;1458;;6573;6494;12033;2727;0;120;9042;5460;182;3;0;79;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10720;;;
20223;1124;2230301222;521037;Off Road;;Ottobrunn;4605;;mtl;11;30730;27497;34275;3524;0;0;29295;24086;18441;323;0;3233;0;0;465;;1506;1474;4695;519;0;0;4144;3189;0;0;0;32;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;9838;;;
20223;9838;2230301222;521037;Off Road;davon ePaper;Ottobrunn;4605;;mtl;12;21006;18194;21006;88;0;0;67;0;18039;0;0;2812;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;1124;
20223;209;2230301232;509342;TOURENFAHRER/MotorradReisen;;Unna;548;;mtl;11;21064;20485;37500;12341;0;0;25169;18921;1896;0;0;579;0;0;504;;2657;2462;5474;1306;0;0;3837;2817;136;0;0;195;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10290;;;
20223;10290;2230301232;509342;TOURENFAHRER/MotorradReisen;davon ePaper;Unna;548;;mtl;12;2989;2578;2989;1096;0;0;58;0;1424;0;0;411;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;209;
20223;8783;2230301262;525460;Auto Bild;davon ePaper;Hamburg;4075;;woe;12;20326;8791;20326;457;0;0;632;0;7248;0;454;11535;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;84;
20223;84;2230301262;525460;Auto Bild;;Hamburg;4075;;woe;11;269740;204691;343932;73913;0;0;185163;92758;8808;29091;474;65049;0;0;1760;;15670;15581;31903;2017;0;0;28007;16233;67;1620;103;89;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;8783;;;
20223;5822;2230301282;524268;Auto Bild sportscars;;Hamburg;4075;;mtl;11;31300;26013;53767;4742;0;0;47109;28368;1494;856;180;5287;0;0;870;;4145;4093;8721;227;0;0;8289;4576;115;0;38;52;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10054;;;
20223;10054;2230301282;524268;Auto Bild sportscars;davon ePaper;Hamburg;4075;;mtl;12;6771;2055;6771;220;0;0;161;0;1494;0;180;4716;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;5822;
20223;5821;2230301292;501359;Auto Bild allrad;;Hamburg;4075;;mtl;11;27245;19997;50109;3623;0;0;44074;29932;1252;879;101;7248;0;0;1361;;3383;3337;8692;179;0;0;8358;5309;78;0;31;46;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10053;;;
20223;10053;2230301292;501359;Auto Bild allrad;davon ePaper;Hamburg;4075;;mtl;12;8429;1591;8429;121;0;0;119;0;1250;0;101;6838;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;5821;
20223;3188;2230301312;556460;Motorrad News;;Unna;548;;mtl;11;44002;43685;92524;12398;0;0;79053;47901;135;0;0;317;0;0;621;;2908;2908;7171;595;0;0;6576;4263;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;;
